"id","name","address","city","latitude","longitude"
921,"VALLEY NATIONAL BANK","170 HUDSON ST","NEW YORK",40.7222,-74.008112
922,"CHASE","345 HUDSON ST","NEW YORK",40.727496,-74.007365
923,"EMIGRANT SAVINGS BANK","375 HUDSON ST","NEW YORK",40.728846,-74.00715
924,"CAPITAL ONE BANK","156 BLEECKER ST","NEW YORK",40.72842,-74.00022
925,"CHASE","623 BROADWAY","NEW YORK",40.72607,-73.996811
926,"CITIBANK","555 LAGUARDIA PL","NEW YORK",40.729076,-73.997999
927,"BANKABLE ENTERPRISES","155 SPRING ST # 3B","NEW YORK",40.724498,-74.001678
928,"BANC OF MANHATTAN CAPITAL","400 W BROADWAY","NEW YORK",40.7244,-74.002371
929,"BANK OF AMERICA","589 BROADWAY","NEW YORK",40.72505,-73.997691
930,"CHASE","525 BROADWAY","NEW YORK",40.72304,-73.999161
931,"EMIGRANT SAVINGS BANK","10 DOWNING ST # C","NEW YORK",40.72927,-74.002831
932,"CHASE","204 W 4TH ST","NEW YORK",40.732732,-74.002105
933,"CHASE","340 AVENUE OF THE AMERICAS","NEW YORK",40.73173,-74.000581
934,"CAPITAL ONE BANK","347 AVENUE OF THE AMERICAS","NEW YORK",40.731862,-74.000924
935,"BANK OF NEW YORK","110 WASHINGTON PL","NEW YORK",40.73242,-74.001191
936,"CHASE","32 UNIVERSITY PL","NEW YORK",40.7320059,-73.994527
937,"CAPITAL ONE BANK","21 UNIVERSITY PL","NEW YORK",40.731591,-73.994712
938,"SOVEREIGN BANK","43 E 8TH ST","NEW YORK",40.731341,-73.994015
939,"CHASE","785 BROADWAY","NEW YORK",40.731736,-73.991527
940,"BANK OF AMERICA","770 BROADWAY","NEW YORK",40.731115,-73.991852
941,"WELLS FARGO BANK","784 BROADWAY","NEW YORK",40.731606,-73.991444
942,"VALLEY NATIONAL BANK","111 4TH AVE # 2","NEW YORK",40.732777,-73.989951
943,"CHASE","26 ASTOR PL # 1","NEW YORK",40.72978,-73.991331
944,"EMIGRANT SAVINGS BANK","105 2ND AVE","NEW YORK",40.72769,-73.988721
945,"TAIB BANK","295 LAFAYETTE ST","NEW YORK",40.72439,-73.995815
946,"TD BANK","666 BROADWAY # 1","NEW YORK",40.727191,-73.995182
947,"BANK OF SMITHTOWN","41 E HOUSTON ST","NEW YORK",40.72464,-73.99491
948,"BANK OF AMERICA","72 2ND AVE","NEW YORK",40.72615,-73.989041
949,"CHASE","305 BOWERY","NEW YORK",40.72486,-73.99165
950,"FIRST AMERICAN INTL BANK","29 BOWERY","NEW YORK",40.71459,-73.99703
951,"CITIBANK","2 MOTT ST # C","NEW YORK",40.713522,-73.998507
952,"BANK OF AMERICA","50 BAYARD ST","NEW YORK",40.7153799,-73.997595
953,"CHASE","2 BOWERY","NEW YORK",40.71424,-73.99771
954,"FIRST AMERICAN INTL BANK","79 BAYARD ST # 2","NEW YORK",40.715636,-73.998674
955,"CATHAY BANK","16 E BROADWAY","NEW YORK",40.71368,-73.997171
956,"GREAT EASTERN BANK","16 E BROADWAY # 1","NEW YORK",40.71368,-73.997171
957,"ABACUS FEDERAL SAVINGS BANK","6 BOWERY","NEW YORK",40.714198,-73.997491
958,"ASIA BANK","23 CHATHAM SQ","NEW YORK",40.713941,-73.997742
959,"GLOBAL BANK","30 E BROADWAY","NEW YORK",40.71372,-73.996581
960,"VALLEY NATIONAL BANK","434 BROADWAY # 1","NEW YORK",40.71992,-74.001041
961,"BANK OF AMERICA","277 CANAL ST","NEW YORK",40.719111,-74.001368
962,"CITIBANK","164 CANAL ST","NEW YORK",40.71634,-73.997351
963,"CHASE","180 CANAL ST","NEW YORK",40.716735,-73.997694
964,"UNITED ORIENT BANK","185 CANAL ST # 4","NEW YORK",40.71714,-73.99779
965,"ABACUS FEDERAL SAVINGS BANK","183 CANAL ST # 1","NEW YORK",40.71699,-73.997511
966,"CHINATOWN FEDERAL SAVINGS BANK","172 1/2 CANAL ST","NEW YORK",40.716632,-73.997404
967,"HSBC BANK","254 CANAL ST","NEW YORK",40.71839,-74.000981
968,"TD BANK","254 CANAL ST # 2","NEW YORK",40.71839,-74.000981
969,"HONG KONG BANK","254 CANAL ST","NEW YORK",40.71839,-74.000981
970,"SOVEREIGN BANK","336 BROADWAY","NEW YORK",40.71635,-74.004051
971,"CITIBANK","309 CANAL ST","NEW YORK",40.72006,-74.002231
972,"WELLS FARGO BANK","463 BROADWAY","NEW YORK",40.720899,-74.000693
973,"WELLS FARGO BANK","40 MERCER ST","NEW YORK",40.721323,-74.001303
974,"CHASE","407 BROADWAY","NEW YORK",40.71905,-74.00257
975,"CITIBANK","476 BROADWAY # A","NEW YORK",40.721361,-74.000129
976,"CAPITAL ONE BANK","200 LAFAYETTE ST","NEW YORK",40.7212919,-73.99809
977,"CATHAY BANK","129 LAFAYETTE ST # 1","NEW YORK",40.719137,-73.999801
978,"EAST WEST BANK","208 CANAL ST","NEW YORK",40.717098,-73.998758
979,"BANK OF EAST ASIA","202 CANAL ST # A","NEW YORK",40.71679,-73.99857
980,"CHASE","221 CANAL ST # A","NEW YORK",40.7176159,-73.999278
981,"EAST BANK NA","183 CENTRE ST # 2","NEW YORK",40.718509,-73.999641
982,"HSBC BANK","235 CANAL ST # 1","NEW YORK",40.717994,-73.999803
983,"BANK OF AMERICA","92 DELANCEY ST","NEW YORK",40.71921,-73.98906
984,"EAST WEST BANK","77 BOWERY","NEW YORK",40.71657,-73.99542
985,"TD BANK","155 CANAL ST","NEW YORK",40.716349,-73.99624
986,"EAST WEST BANK","131 BOWERY # 1","NEW YORK",40.7185399,-73.994441
987,"CHINATOWN FEDERAL SAVINGS BANK","109 BOWERY","NEW YORK",40.717767,-73.995062
988,"FIRST AMERICAN INTL BANK","240 GRAND ST","NEW YORK",40.718403,-73.994483
989,"CHASE","231 GRAND ST","NEW YORK",40.7185199,-73.99513
990,"CAPITAL ONE BANK","116 BOWERY","NEW YORK",40.71837,-73.9952
991,"BANK OF AMERICA","318 GRAND ST","NEW YORK",40.717281,-73.990764
992,"HSBC BANK","307 GRAND ST","NEW YORK",40.717376,-73.991479
993,"FIRST AMERICAN INTL BANK","123 E BROADWAY","NEW YORK",40.713821,-73.992311
994,"CATHAY BANK","45 E BROADWAY","NEW YORK",40.71336,-73.995891
995,"VALLEY NATIONAL BANK","93 CANAL ST","NEW YORK",40.715497,-73.993673
996,"BANK OF CHINA","42 E BROADWAY","NEW YORK",40.71377,-73.996
997,"CITIBANK","411 GRAND ST","NEW YORK",40.71586,-73.986592
998,"EMIGRANT SAVINGS BANK","465 GRAND ST","NEW YORK",40.7148,-73.984021
999,"DRYDOCK SAVINGS BANK","465 GRAND ST # 1","NEW YORK",40.7148,-73.984021
1000,"CHASE","109 DELANCEY ST","NEW YORK",40.7183399,-73.98863
1001,"CHASE","104 DELANCEY ST # 106","NEW YORK",40.719,-73.98861
1002,"BANCO POPULAR","134 DELANCEY ST","NEW YORK",40.7183889,-73.987204
1003,"BANCO POPULAR","310 E HOUSTON ST # 1","NEW YORK",40.72151,-73.98321
1004,"CHASE","20 AVENUE A # 1","NEW YORK",40.722903,-73.985741
1005,"SOVEREIGN BANK","57 AVENUE A","NEW YORK",40.724288,-73.984903
1006,"CAPITAL ONE BANK","159 2ND AVE # A","NEW YORK",40.7298,-73.98719
1007,"CHASE","130 2ND AVE","NEW YORK",40.72836,-73.987481
1008,"CHASE","156 2ND AVE # 1","NEW YORK",40.72946,-73.98655
1009,"CHASE","255 1ST AVE","NEW YORK",40.731975,-73.98221
1010,"CITIBANK","262 1ST AVE","NEW YORK",40.732113,-73.981698
1011,"CAPITAL ONE BANK","273 E 3RD ST # W","NEW YORK",40.721658,-73.980391
1012,"CAPITAL ONE BANK","185 BROADWAY","BROOKLYN",40.709895,-73.962021
1013,"SIGNATURE BANK","84 BROADWAY # 1","BROOKLYN",40.71016,-73.965761
1014,"HSBC BANK","252 BEDFORD AVE","BROOKLYN",40.715624,-73.960186
1015,"CARVER FEDERAL SAVINGS BANK","330 JAY ST # 26","BROOKLYN",40.69446,-73.987981
1016,"CHASE","4 CHASE METROTECH CTR","BROOKLYN",40.6935359,-73.983912
1017,"CAPITAL ONE BANK","356 FULTON ST # 1","BROOKLYN",40.69146,-73.98834
1018,"BANK OF AMERICA","350 FULTON ST","BROOKLYN",40.69166,-73.9885
1019,"BANCO POPULAR","166 LIVINGSTON ST","BROOKLYN",40.6899199,-73.987521
1020,"MIDTOWN FUNDING CORP","9 BOND ST","BROOKLYN",40.689388,-73.983093
1021,"MARATHON NATIONAL BANK OF NY","399 ATLANTIC AVE # 1","BROOKLYN",40.686998,-73.984871
1022,"CHASE","9 DEKALB AVE","BROOKLYN",40.69039,-73.98239
1023,"APPLE BANK FOR SAVINGS","414 FLUSHING AVE # 2","BROOKLYN",40.698775,-73.957968
1024,"APPLE BANK FOR SAVINGS","44 LEE AVE","BROOKLYN",40.70609,-73.96079
1025,"BANK OF AMERICA","266 BROADWAY","BROOKLYN",40.70857,-73.959221
1026,"CHASE","225 HAVEMEYER ST","BROOKLYN",40.70909,-73.959059
1027,"DIME SAVINGS BANK","209 HAVEMEYER ST","BROOKLYN",40.709585,-73.958761
1028,"IFC CORP","185 MARCY AVE","BROOKLYN",40.70776,-73.957891
1029,"CHASE","402 MYRTLE AVE","BROOKLYN",40.6929,-73.969591
1030,"CITIBANK","430 MYRTLE AVE # 1","BROOKLYN",40.693094,-73.968431
1031,"CHASE","210 FLUSHING AVE","BROOKLYN",40.69746,-73.96746
1032,"BANK OF AMERICA","449 MYRTLE AVE","BROOKLYN",40.693315,-73.967516
1033,"EMIGRANT SAVINGS BANK","418 MYRTLE AVE","BROOKLYN",40.69289,-73.96904
1034,"SOVEREIGN BANK","200 WILLOUGHBY AVE","BROOKLYN",40.692017,-73.963678
1035,"AMALGAMATED BANK","564 W 125TH ST","NEW YORK",40.815159,-73.957912
1036,"CHASE","2875 BROADWAY # 1","NEW YORK",40.805377,-73.966031
1037,"CHASE","2824 BROADWAY # 26","NEW YORK",40.80358,-73.96655
1038,"BANCO POPULAR","2852 BROADWAY","NEW YORK",40.80453,-73.965961
1039,"TD BANK","2831 BROADWAY","NEW YORK",40.8038989,-73.967111
1040,"BANK OF AMERICA","2380 BROADWAY","NEW YORK",40.7890999,-73.97531
1041,"CHASE","2438 BROADWAY # 1","NEW YORK",40.790766,-73.97442
1042,"HSBC BANK","2411 BROADWAY","NEW YORK",40.790008,-73.975389
1043,"CHASE","2219 BROADWAY","NEW YORK",40.783898,-73.98015
1044,"CHASE","2139 BROADWAY","NEW YORK",40.78156,-73.981651
1045,"TD BANK","2109 BROADWAY # 1","NEW YORK",40.78008,-73.98239
1046,"FIRST REPUBLIC BANK","2160 BROADWAY","NEW YORK",40.7817,-73.980631
1047,"CITIBANK","2350 BROADWAY # 6","NEW YORK",40.78778,-73.976391
1048,"CAPITAL ONE BANK","2379 BROADWAY","NEW YORK",40.789012,-73.976117
1049,"WELLS FARGO BANK","2330 BROADWAY","NEW YORK",40.7873099,-73.97686
1050,"SOVEREIGN BANK","2275 BROADWAY","NEW YORK",40.785698,-73.978793
1051,"CITIBANK","441 COLUMBUS AVE","NEW YORK",40.78332,-73.97406
1052,"CITIGROUP","441 COLUMBUS AVE","NEW YORK",40.78332,-73.97406
1053,"BANCO POPULAR","90 W 96TH ST","NEW YORK",40.792691,-73.967266
1054,"SOVEREIGN BANK","2702 BROADWAY","NEW YORK",40.799309,-73.968253
1055,"CHASE","775 COLUMBUS AVE # 3","NEW YORK",40.794028,-73.966592
1056,"BANK OF AMERICA","2574 BROADWAY","NEW YORK",40.7952429,-73.97115
1057,"CITIBANK","2560 BROADWAY","NEW YORK",40.79473,-73.971211
1058,"CHASE","2551 BROADWAY # 2","NEW YORK",40.79459,-73.972391
1059,"HSBC BANK","739 AMSTERDAM AVE","NEW YORK",40.794004,-73.970321
1060,"TD BANK","2521 BROADWAY # 3","NEW YORK",40.79368,-73.973021
1061,"BANK OF AMERICA","808 COLUMBUS AVE","NEW YORK",40.795154,-73.96593
1062,"BANK OF AMERICA","2770 BROADWAY","NEW YORK",40.80186,-73.967421
1063,"CHASE","12 E 86TH ST # 1","NEW YORK",40.781322,-73.960055
1064,"CHATSWORTH HOLDING LLC","1049 5TH AVE","NEW YORK",40.7810599,-73.959971
1065,"CAPITAL ONE BANK","215 W 91ST ST","NEW YORK",40.791092,-73.973055
1066,"CHASE","59 W 86TH ST","NEW YORK",40.786089,-73.971081
1067,"TD BANK","535 COLUMBUS AVE","NEW YORK",40.786318,-73.97222
1068,"CAPITAL ONE BANK","1999 1ST AVE","NEW YORK",40.787702,-73.941556
1069,"CHASE","1886 EASTCHESTER RD","BRONX",40.85113,-73.84387
1070,"CITIBANK","1275 MADISON AVE","NEW YORK",40.784104,-73.95637
1071,"CITIBANK","123 E 86TH ST","NEW YORK",40.77996,-73.955961
1072,"CHASE","1221 MADISON AVE","NEW YORK",40.782118,-73.95781
1073,"CHASE","181 E 90TH ST # 1","NEW YORK",40.781671,-73.952652
1074,"VALLEY NATIONAL BANK","1569 3RD AVE","NEW YORK",40.78011,-73.952711
1075,"CHASE","2065 2ND AVE","NEW YORK",40.79068,-73.942479
1076,"PONCE DE LEON FEDERAL BANK","1925 3RD AVE","NEW YORK",40.791564,-73.944591
1077,"CHASE","1801 2ND AVE","NEW YORK",40.78275,-73.94856
1078,"NORTH EAST COMMUNITY BANK","1751 2ND AVE # 3","NEW YORK",40.7811809,-73.949416
1079,"BANK OF AMERICA","106 W 117TH ST","NEW YORK",40.80262,-73.94981
1080,"WELLS FARGO BANK","143 MALCOLM X BLVD","NEW YORK",40.8027749,-73.949309
1081,"CARVER FEDERAL SAVINGS BANK","130 MALCOLM X BLVD","NEW YORK",40.80189,-73.94893
1082,"CHASE","1924 3RD AVE","NEW YORK",40.7918199,-73.944831
1083,"HUDSON VALLEY BANK","2256 2ND AVE","NEW YORK",40.7967099,-73.93761
1084,"CITIBANK","2261 1ST AVE","NEW YORK",40.79628,-73.93556
1085,"CHASE","179 E 116TH ST","NEW YORK",40.79839,-73.940331
1086,"BANCO POPULAR","164 E 116TH ST","NEW YORK",40.79837,-73.941164
1087,"CHASE","2195 FREDERICK DOUGLASS BLVD","NEW YORK",40.806036,-73.954278
1088,"SYNERGON 2000 INC","321 W 118TH ST","NEW YORK",40.806038,-73.954996
1089,"CITIBANK","1310 AMSTERDAM AVE","NEW YORK",40.812339,-73.957108
1090,"CHASE","322 W 125TH ST","NEW YORK",40.8104,-73.951849
1091,"CAPITAL ONE BANK","2310 FREDERICK DOUGLASS BLVD","NEW YORK",40.8096699,-73.951111
1092,"CHASE","350 W 125TH ST","NEW YORK",40.81067,-73.9531
1093,"TD BANK","300 W 125TH ST","NEW YORK",40.81014,-73.951238
1094,"CITY NATIONAL BANK-NEW JERSEY","382 W 125TH ST","NEW YORK",40.811126,-73.953554
1095,"BANK OF AMERICA","215 W 125TH ST","NEW YORK",40.80969,-73.94893
1096,"BANCO POPULAR","231 W 125TH ST","NEW YORK",40.8094269,-73.949246
1097,"CITIBANK","201 W 125TH ST # 2","NEW YORK",40.8090929,-73.948455
1098,"CARVER FEDERAL SAVINGS BANK","75 W 125TH ST","NEW YORK",40.80776,-73.94471
1099,"CHASE","55 W 125TH ST","NEW YORK",40.80753,-73.9441
1100,"CHASE","3515 BROADWAY","NEW YORK",40.825811,-73.951094
1101,"BANCO POPULAR","3540 BROADWAY","NEW YORK",40.826395,-73.950292
1102,"CAPITAL ONE BANK","700 SAINT NICHOLAS AVE","NEW YORK",40.8242419,-73.944527
1103,"CHASE","330 W 145TH ST # 1","NEW YORK",40.82322,-73.94346
1104,"CHASE","300 W 135TH ST # 1","NEW YORK",40.81625,-73.947021
1105,"CITIBANK","2481 ADAM CLAYTON POWELL JR BL","NEW YORK",40.82092,-73.93908
1106,"BANK OF AMERICA","301 W 145TH ST","NEW YORK",40.82312,-73.941971
1107,"CARVER FEDERAL SAVINGS BANK","300 W 145TH ST","NEW YORK",40.822807,-73.941983
1108,"CHASE","103 E 125TH ST # 1","NEW YORK",40.80514,-73.93849
1109,"BANK OF AMERICA","157 E 125TH ST","NEW YORK",40.80432,-73.936511
1110,"APPLE BANK FOR SAVINGS","124 E 125TH ST","NEW YORK",40.804584,-73.938051
1111,"CHASE","2218 5TH AVE","NEW YORK",40.812741,-73.937732
1112,"CHASE","270 E 137TH ST","BRONX",40.81013,-73.928071
1113,"BANK OF AMERICA","329 E 149TH ST # A","BRONX",40.81716,-73.92026
1114,"BANK OF AMERICA","200 E 161ST ST & MORRIS AVE","BRONX",40.8221629,-73.921068
1115,"HUDSON VALLEY BANK","369 E 149TH ST","BRONX",40.81661,-73.918691
1116,"CHASE","557 MELROSE AVE","BRONX",40.816636,-73.917589
1117,"CHASE","360 E 149TH ST","BRONX",40.81617,-73.919051
1118,"BANCO POPULAR","2923 3RD AVE","BRONX",40.817456,-73.9158
1119,"EMIGRANT SAVINGS BANK","370 E 149TH ST # 1","BRONX",40.81609,-73.918751
1120,"NEW YORK NATIONAL BANK","369 E 149TH ST","BRONX",40.81661,-73.918691
1121,"99 CENT VALUE","3251 3RD AVE # 1","BRONX",40.82437,-73.908931
1122,"BANK OF AMERICA","210 DYCKMAN ST","NEW YORK",40.865265,-73.927152
1123,"CHASE","1755 DR MARTIN L KING JR BLVD","BRONX",40.850169,-73.916157
1124,"APPLE BANK FOR SAVINGS","3815 BROADWAY","NEW YORK",40.8352169,-73.944218
1125,"CAPITAL ONE BANK","620 W 181ST ST # 3","NEW YORK",40.849547,-73.934413
1126,"BANCO POPULAR","615 W 181ST ST # 1","NEW YORK",40.849566,-73.93416
1127,"CHASE","1421 SAINT NICHOLAS AVE","NEW YORK",40.849367,-73.933779
1128,"CHASE","180 FORT WASHINGTON AVE # 1","NEW YORK",40.84069,-73.94164
1129,"CHASE","3940 BROADWAY # 1","NEW YORK",40.83924,-73.94036
1130,"BANK OF AMERICA","4061 BROADWAY","NEW YORK",40.843251,-73.939247
1131,"BANCO POPULAR","4043 BROADWAY","NEW YORK",40.842526,-73.939301
1132,"BANCO POPULAR","1200 SAINT NICHOLAS AVE","NEW YORK",40.84233,-73.938371
1133,"NEW YORK COMMUNITY BANK","4246 BROADWAY","NEW YORK",40.849706,-73.936095
1134,"ATLANTIC BANK OF NEW YORK","4246 BROADWAY","NEW YORK",40.849706,-73.936095
1135,"CITIBANK","4249 BROADWAY","NEW YORK",40.84992,-73.93636
1136,"APPLE BANK FOR SAVINGS","706 W 181ST ST","NEW YORK",40.850253,-73.936105
1137,"BERKSHIRE BANK","210 PINEHURST AVE","NEW YORK",40.8552199,-73.93801
1138,"CHASE","596 FORT WASHINGTON AVE","NEW YORK",40.854982,-73.936854
1139,"APPLE BANK FOR SAVINGS","4950 BROADWAY","NEW YORK",40.867805,-73.920649
1140,"CITIGROUP TECHNOLOGY INC","4949 BROADWAY","NEW YORK",40.867876,-73.920802
1141,"CHASE","161 DYCKMAN ST","NEW YORK",40.86394,-73.925831
1142,"CAPITAL ONE BANK","211 DYCKMAN ST","NEW YORK",40.865177,-73.926939
1143,"BANCO POPULAR","175 DYCKMAN ST # 1","NEW YORK",40.86418,-73.925991
1144,"CHASE","570 W 207TH ST","NEW YORK",40.8665599,-73.920561
1145,"EMIGRANT SAVINGS BANK","2526 GRAND CONCOURSE","BRONX",40.862915,-73.896508
1146,"CITIBANK","2481 CRESTON AVE","BRONX",40.86263,-73.898511
1147,"CAPITAL ONE BANK","151 E FORDHAM RD","BRONX",40.862457,-73.897848
1148,"CHASE","128 E FORDHAM RD","BRONX",40.86201,-73.898081
1149,"HSDC BANK","1 E FORDHAM RD","BRONX",40.86283,-73.900301
1150,"CHASE","5 W BURNSIDE AVE","BRONX",40.853895,-73.907593
1151,"REMESAS QUISQUEYANA INC","2110 GRAND CONCOURSE","BRONX",40.8539149,-73.902117
1152,"CHASE","75 E 161ST ST","BRONX",40.827753,-73.924964
1153,"CHASE","76 E 161ST ST","BRONX",40.82703,-73.924871
1154,"APPLE BANK FOR SAVINGS","44 E 161ST ST","BRONX",40.827573,-73.926035
1155,"PONCE DE LEON FEDERAL BANK","30 E 170TH ST","BRONX",40.839822,-73.916786
1156,"EMIGRANT SAVINGS BANK","101 E 170TH ST","BRONX",40.83966,-73.915491
1157,"CAPITAL ONE BANK","19 E MOUNT EDEN AVE","BRONX",40.8441869,-73.91418
1158,"CAPITAL ONE BANK","2159 WHITE PLAINS RD","BRONX",40.85535,-73.86806
1159,"CHASE","2126 WHITE PLAINS RD","BRONX",40.854138,-73.86764
1160,"BANK OF AMERICA","2198 WHITE PLAINS RD","BRONX",40.856578,-73.867559
1161,"TD BANK","650 PELHAM PKWY S","BRONX",40.8565679,-73.868357
1162,"AMALGAMATED BANK","2178 WHITE PLAINS RD","BRONX",40.855884,-73.867581
1163,"APPLE BANK FOR SAVINGS","626 PELHAM PKWY S","BRONX",40.85636,-73.868371
1164,"CITIBANK","1463 SOUTHERN BLVD","BRONX",40.83276,-73.890881
1165,"CHASE","74 HORIZON PLZ","BRONX",40.836471,-73.88511
1166,"CHASE","695 E TREMONT AVE","BRONX",40.845531,-73.891208
1167,"MONEY GRAM OF NEW YORK","689 E TREMONT AVE","BRONX",40.845614,-73.891376
1168,"CHASE","601 E TREMONT AVE # 1","BRONX",40.84648,-73.892961
1169,"BANCO POPULAR","752 E TREMONT AVE","BRONX",40.84427,-73.88939
1170,"CHASE","1536 WESTCHESTER AVE","BRONX",40.82835,-73.878321
1171,"BANK OF AMERICA","1620 WESTCHESTER AVE","BRONX",40.82936,-73.874191
1172,"TD BANK","640 E FORDHAM RD","BRONX",40.857943,-73.883766
1173,"CHASE","2402 ARTHUR AVE","BRONX",40.85561,-73.886931
1174,"NORTH EAST COMMUNITY BANK","590 E 187TH ST","BRONX",40.85548,-73.887841
1175,"CHASE","257 E FORDHAM RD","BRONX",40.8622869,-73.895705
1176,"BANK OF AMERICA","248 E FORDHAM RD","BRONX",40.86195,-73.89575
1177,"BANCO POPULAR","301 E FORDHAM RD","BRONX",40.8624499,-73.89481
1178,"EMIGRANT BANK","2530 GRAND CONCOURSE","BRONX",40.86347,-73.895761
1179,"CHASE","66 E KINGSBRIDGE RD","BRONX",40.86642,-73.895781
1180,"FBHC","2751 GRAND CONCOURSE","BRONX",40.86845,-73.89332
1181,"CITIBANK","234 E 198TH ST","BRONX",40.86915,-73.889801
1182,"CHASE","748 ALLERTON AVE","BRONX",40.865406,-73.865427
1183,"CITIBANK","704 ALLERTON AVE","BRONX",40.865398,-73.86702
1184,"CHASE","699 ALLERTON AVE","BRONX",40.865507,-73.867576
1185,"BANK OF AMERICA","700 ALLERTON AVE","BRONX",40.865398,-73.867162
1186,"RIDGEWOOD SAVINGS BANK","711 ALLERTON AVE","BRONX",40.86569,-73.866681
1187,"BANK OF AMERICA","299 E 204TH ST","BRONX",40.873113,-73.878596
1188,"CHASE","311 E 204TH ST","BRONX",40.8729,-73.87807
1189,"CHASE","1308 E GUN HILL RD","BRONX",40.87115,-73.84836
1190,"CHASE","1650 E GUN HILL RD","BRONX",40.866585,-73.838878
1191,"RIDGEWOOD SAVINGS BANK","1770 E GUN HILL RD","BRONX",40.86347,-73.834921
1192,"CAPITAL ONE BANK","1941 WILLIAMSBRIDGE RD","BRONX",40.85302,-73.853931
1193,"TD BANK","1864 WILLIAMSBRIDGE RD","BRONX",40.85217,-73.85239
1194,"CITIBANK","1800 WILLIAMSBRIDGE RD","BRONX",40.85081,-73.851361
1195,"HUDSON VALLEY BANK","3130 E TREMONT AVE","BRONX",40.83793,-73.835311
1196,"CHASE","1489 METROPOLITAN AVE","BRONX",40.8372449,-73.860793
1197,"BANK OF AMERICA","65 METROPOLITAN OVAL","BRONX",40.83795,-73.860604
1198,"CHASE","11 HUGH J GRANT CIR","BRONX",40.833579,-73.861341
1199,"SOVEREIGN BANK","1416 EAST AVE","BRONX",40.835798,-73.860379
1200,"EMIGRANT SAVINGS BANK","74 HUGH J GRANT CIR","BRONX",40.83256,-73.860171
1201,"BANCO POPULAR","1170 CASTLE HILL AVE","BRONX",40.83166,-73.850591
1202,"CHASE","1309 CASTLE HILL AVE","BRONX",40.83457,-73.851852
1203,"CITIBANK","1265 CASTLE HILL AVE","BRONX",40.833441,-73.851461
1204,"PONCE DE LEON FEDERAL BANK","2244 WESTCHESTER AVE","BRONX",40.8340099,-73.850451
1205,"RIDGEWOOD SAVINGS BANK","1010 MORRIS PARK AVE # 1","BRONX",40.848215,-73.855871
1206,"CROSS COUNTY SAVINGS BANK","791 MORRIS PARK AVE","BRONX",40.8461,-73.862931
1207,"CHASE","1068 MORRIS PARK AVE","BRONX",40.8488399,-73.853851
1208,"RIDGEWOOD SAVINGS BANK","1134 MORRIS PARK AVE","BRONX",40.84998,-73.85148
1209,"HUDSON VALLEY BANK","1250 WATERS PL","BRONX",40.846343,-73.842378
1210,"CHASE","2700 E TREMONT AVE","BRONX",40.84247,-73.846051
1211,"CHASE","2725 E TREMONT AVE","BRONX",40.84261,-73.844881
1212,"CAPITAL ONE BANK","35 WESTCHESTER SQ","BRONX",40.84138,-73.84379
1213,"APPLE BANK FOR SAVINGS","12 WESTCHESTER SQ","BRONX",40.840343,-73.843395
1214,"RIDGEWOOD SAVINGS BANK","1626 BRUCKNER BLVD","BRONX",40.82396,-73.874172
1215,"CITIBANK","550 HUNTS POINT AVE","BRONX",40.8117699,-73.882361
1216,"CHASE","1355 OAKPOINT AVE","BRONX",40.81098,-73.883191
1217,"SIGNATURE BANK","421 HUNTS POINT AVE","BRONX",40.8098,-73.881371
1218,"CHASE","1051 WESTCHESTER AVE # 7","BRONX",40.824382,-73.892599
1219,"PONCE DE LEON FEDERAL BANK","952 SOUTHERN BLVD # 201","BRONX",40.821464,-73.891576
1220,"BANCO POPULAR","1046 SOUTHERN BLVD","BRONX",40.82416,-73.89129
1221,"BANK OF POPULAR","1046 SOUTHERN BLVD","BRONX",40.82416,-73.89129
1222,"NYNB BANK","1042 WESTCHESTER AVE","BRONX",40.8246249,-73.891872
1223,"DIME SAVINGS BANK","1931 TURNBULL AVE","BRONX",40.822958,-73.857465
1224,"CHASE","784 CASTLE HILL AVE","BRONX",40.822927,-73.848865
1225,"CITIBANK","13505 20TH AVE","FLUSHING",40.78167,-73.849047
1226,"CAPITAL ONE BANK","12203 14TH AVE","FLUSHING",40.785413,-73.845778
1227,"CHASE","13201 14TH AVE # A","FLUSHING",40.785413,-73.845778
1228,"CHASE","970 BEDFORD AVE","BROOKLYN",40.69163,-73.955861
1229,"DIME SAVINGS BANK-WILLIAMSBURG","275 S 5TH ST","BROOKLYN",40.709221,-73.957744
1230,"DIME SAVINGS BANK","150 MARCY AVE","BROOKLYN",40.70956,-73.957571
1231,"DIME SAVINGS BANK","275 S 5TH ST","BROOKLYN",40.709221,-73.957744
1232,"BANCO POPULAR","15 GRAHAM AVE","BROOKLYN",40.70186,-73.942651
1233,"BANK OF AMERICA","47 GRAHAM AVE","BROOKLYN",40.703059,-73.942563
1234,"CHASE","12 GRAHAM AVE","BROOKLYN",40.7012,-73.94186
1235,"CROSS COUNTY SAVINGS BANK","175 BEDFORD AVE","BROOKLYN",40.71794,-73.957221
1236,"CROSS COUNTY SAVINGS BANK","731 METROPOLITAN AVE","BROOKLYN",40.7147,-73.944721
1237,"BUILDERS BANK","190 CONSELYEA ST","BROOKLYN",40.715287,-73.943292
1238,"CHASE","726 GRAND ST","BROOKLYN",40.711581,-73.943848
1239,"APPLE BANK FOR SAVINGS","776 MANHATTAN AVE","BROOKLYN",40.7272409,-73.952677
1240,"SOVEREIGN BANK","717 MANHATTAN AVE # 2","BROOKLYN",40.72585,-73.952311
